Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
18434,0.2136,0.0073,0.1705,0.214,0.214
18437,0.1633,0.0073,0.1705,0.214,0.214
18439,0.1633,0.0073,0.1705,0.214,0.214
18441,0.1633,0.0073,0.1705,0.214,0.214
18443,0.1633,0.0073,0.2322,0.214,0.214
18446,0.1633,0.0073,0.2322,0.214,0.214
18448,0.1633,0.0073,0.2322,0.214,0.214
18449,0.1633,0.0073,0.2322,0.214,0.214
18455,0.3118,0.0073,0.2322,0.1577,0.1577
18457,0.3118,0.0073,0.2322,0.1577,0.1577
18459,0.3118,0.0073,0.2322,0.1577,0.1577
18466,0.3118,0.0073,0.2649,0.1577,0.1577
18467,0.3118,0.0073,0.2649,0.1768,0.1768
18480,0.1447,0.0073,0.2005,0.2898,0.2898
18483,0.1447,0.006,0.2005,0.2898,0.2898
18485,0.1447,0.006,0.2005,0.2898,0.2898
18499,0.2906,0.0048,0.271,0.1373,0.1373
18500,0.2906,0.0048,0.271,0.1373,0.1373
18503,0.2906,0.0048,0.271,0.1124,0.1124
18509,0.2906,0.0048,0.271,0.1124,0.1124
18510,0.2906,0.0048,0.271,0.1468,0.1468
18511,0.2243,0.0048,0.271,0.1468,0.1468
18515,0.1771,0.004,0.1771,0.1468,0.1468
18516,0.1771,0.004,0.1771,0.1468,0.1468
18526,0.2809,0.004,0.1771,0.2422,0.2422
18527,0.2809,0.004,0.1771,0.2422,0.2422
18530,0.333,0.004,0.2096,0.2422,0.2422
18531,0.333,0.004,0.2096,0.2422,0.2422
18533,0.1616,0.004,0.2096,0.2705,0.2705
18538,0.1616,0.004,0.2096,0.2705,0.2705
18544,0.1616,0.004,0.27,0.1932,0.1932
18552,0.0969,0.004,0.27,0.1529,0.1529
18562,0.0969,0.004,0.228,0.219,0.219
18563,0.0969,0.004,0.228,0.219,0.219
18565,0.1474,0.004,0.228,0.219,0.219
18569,0.1474,0.004,0.228,0.1918,0.1918
18571,0.1474,0.004,0.228,0.1918,0.1918
18592,0.1531,0.004,0.195,0.1392,0.1392
18596,0.1531,0.004,0.195,0.1392,0.1392
18599,0.1531,0.004,0.195,0.1392,0.1392
18601,0.1162,0.004,0.2639,0.1392,0.1392
18611,0.1162,0.004,0.2639,0.2409,0.2409
18617,0.1162,0.004,0.2639,0.2409,0.2409
18618,0.1162,0.004,0.2639,0.2409,0.2409
18619,0.1162,0.004,0.2639,0.2409,0.2409
18621,0.1162,0.004,0.244,0.2409,0.2409
18623,0.1162,0.004,0.244,0.2409,0.2409
18624,0.1162,0.004,0.244,0.2932,0.2932
18626,0.0734,0.004,0.244,0.2932,0.2932
18629,0.0734,0.004,0.244,0.2181,0.2181
18631,0.0734,0.004,0.244,0.2181,0.2181
18633,0.0734,0.004,0.244,0.2181,0.2181
18640,0.0649,0.004,0.2078,0.1884,0.1884
18643,0.0649,0.004,0.2078,0.1993,0.1993
18644,0.0649,0.0092,0.2078,0.1993,0.1993
18648,0.0649,0.0092,0.2078,0.1993,0.1993
18661,0.1521,0.0092,0.246,0.2631,0.2631
18665,0.2668,0.0092,0.246,0.2631,0.2631
18667,0.2668,0.0092,0.246,0.2631,0.2631
18669,0.2668,0.0092,0.246,0.1763,0.1763
18672,0.2668,0.0092,0.246,0.1763,0.1763
18674,0.1109,0.0092,0.1866,0.1763,0.1763
18683,0.0639,0.0092,0.1866,0.1424,0.1424
18692,0.0639,0.0092,0.2864,0.1607,0.1607
18693,0.0639,0.0092,0.2864,0.1607,0.1607
18697,0.0775,0.0092,0.2864,0.1607,0.1607
18704,0.1363,0.0124,0.1873,0.2776,0.2776
18707,0.1363,0.0124,0.1873,0.2522,0.2522
18710,0.1363,0.0124,0.1873,0.2522,0.2522
18713,0.1856,0.0124,0.2403,0.2522,0.2522
18715,0.1856,0.0124,0.2403,0.2522,0.2522
18717,0.1856,0.0124,0.2403,0.2969,0.2969
18718,0.1856,0.0124,0.2403,0.2969,0.2969
18722,0.201,0.0124,0.2403,0.2013,0.2013
18736,0.1386,0.0124,0.1965,0.1531,0.1531
18738,0.1386,0.0124,0.1965,0.1192,0.1192
18743,0.1855,0.0124,0.1965,0.1192,0.1192
18755,0.3253,0.0124,0.2469,0.2389,0.2389
18756,0.3253,0.0124,0.2469,0.2389,0.2389
18762,0.3253,0.0124,0.2469,0.2389,0.2389
18765,0.177,0.0124,0.1774,0.2389,0.2389
18772,0.0966,0.0124,0.1774,0.2231,0.2231
18778,0.0966,0.0124,0.1774,0.2882,0.2882
18779,0.0966,0.0124,0.1774,0.2882,0.2882
18781,0.0966,0.0124,0.3527,0.2882,0.2882
18783,0.2132,0.0124,0.3527,0.2668,0.2668
18786,0.26,0.0124,0.3527,0.2668,0.2668
18788,0.26,0.0124,0.3527,0.2668,0.2668
18789,0.26,0.0124,0.3527,0.2668,0.2668
18796,0.26,0.0124,0.2192,0.1438,0.1438
18797,0.26,0.0124,0.2192,0.1689,0.1689
18806,0.1992,0.0124,0.2192,0.2335,0.2335
18808,0.1992,0.0124,0.2192,0.2335,0.2335
18809,0.1992,0.0124,0.2746,0.2335,0.2335
18811,0.2409,0.0124,0.2746,0.2335,0.2335
18814,0.2409,0.0304,0.2624,0.2051,0.2051
18817,0.1905,0.0304,0.2624,0.1756,0.1756
18821,0.1905,0.0304,0.1168,0.1756,0.1756
18839,0.1353,0.0304,0.09,0.1229,0.1229
18847,0.199,0.0304,0.09,0.1229,0.1229
18852,0.1597,0.0194,0.1822,0.1959,0.1959
18863,0.1491,0.0194,0.2373,0.1959,0.1959
18869,0.1491,0.0194,0.2373,0.2391,0.2391
18870,0.1373,0.0194,0.2373,0.2391,0.2391
18890,0.1641,0.0194,0.174,0.3057,0.3057
18916,0.1202,0.0145,0.1833,0.1075,0.1075
18940,0.0897,0.0145,0.1833,0.2442,0.2442
18949,0.2402,0.0145,0.2311,0.3744,0.3744
18950,0.2179,0.0145,0.2311,0.3744,0.3744
18960,0.1962,0.0145,0.2311,0.327,0.327
18962,0.1446,0.0145,0.2311,0.327,0.327
18964,0.1446,0.0145,0.2311,0.327,0.327
18968,0.1446,0.0145,0.2813,0.2834,0.2834
18969,0.1446,0.0145,0.2813,0.2834,0.2834
18970,0.1446,0.0145,0.2813,0.3667,0.3667
18972,0.3946,0.0145,0.2813,0.3667,0.3667
18974,0.3946,0.0145,0.2813,0.3667,0.3667
18984,0.0739,0.0145,0.2357,0.3522,0.3522
18985,0.0739,0.0145,0.2357,0.3522,0.3522
18986,0.0739,0.0145,0.2357,0.3522,0.3522
18987,0.0739,0.0145,0.2008,0.3522,0.3522
18988,0.0739,0.0145,0.2008,0.3303,0.3303
18993,0.0739,0.0145,0.2008,0.3293,0.3293
18997,0.0739,0.0145,0.2008,0.2239,0.2239
18998,0.0739,0.0145,0.2008,0.1783,0.1783
19005,0.2072,0.0145,0.2898,0.3211,0.3211
19011,0.6023,0.0145,0.2898,0.3211,0.3211
19012,0.6023,0.0145,0.2898,0.3072,0.3072
19015,0.4683,0.0145,0.2898,0.3072,0.3072
19016,0.4683,0.0145,0.2898,0.1087,0.1087
19025,0.0975,0.0145,0.1682,0.0844,0.0844
19041,0.2444,0.0069,0.1889,0.1377,0.1377
19043,0.3354,0.0069,0.1889,0.1377,0.1377
19047,0.3701,0.0069,0.1889,0.1377,0.1377
19048,0.0837,0.0069,0.1889,0.342,0.342
19065,0.0503,0.0069,0.1889,0.2127,0.2127
19070,0.0503,0.0069,0.1889,0.1256,0.1256
19073,0.0498,0.0069,0.2222,0.1542,0.1542
19078,0.0498,0.0069,0.2222,0.1395,0.1395
19080,0.053,0.0069,0.2222,0.1395,0.1395
19087,0.053,0.0069,0.2576,0.1062,0.1062
19098,0.053,0.0069,0.2576,0.5204,0.5204
19099,0.053,0.0069,0.2576,0.5204,0.5204
19101,0.053,0.0069,0.2029,0.5204,0.5204
19103,0.2657,0.0069,0.2029,0.4556,0.4556
19122,0.0826,0.0069,0.1554,0.0435,0.0435
19128,0.0826,0.0069,0.1378,0.0435,0.0435
19138,0.0503,0.0069,0.2126,0.0435,0.0435
19160,0.0783,0.0075,0.2287,0.046,0.046
19183,0.1112,0.0075,0.2242,0.1724,0.1724
19184,0.1112,0.0075,0.2242,0.1724,0.1724
19185,0.0664,0.0075,0.2242,0.1724,0.1724
19187,0.0664,0.0075,0.2166,0.1724,0.1724
19208,0.2311,0.0075,0.0984,0.062,0.062
19209,0.2311,0.0075,0.0984,0.062,0.062
19224,0.1602,0.0075,0.0984,0.3493,0.3493
19237,0.1931,0.0075,0.322,0.0893,0.0893
19240,0.0881,0.0075,0.322,0.0893,0.0893
19244,0.0881,0.0075,0.322,0.0893,0.0893
19252,0.0541,0.0075,0.2655,0.2051,0.2051
19254,0.0541,0.0075,0.2655,0.2051,0.2051
19257,0.0541,0.0075,0.2184,0.1815,0.1815
19277,0.0541,0.0075,0.1561,0.149,0.149
19282,0.0541,0.008,0.1561,0.149,0.149
19286,0.0696,0.0086,0.1561,0.149,0.149
19293,0.0423,0.0086,0.1561,0.149,0.149
19305,0.0518,0.0086,0.1499,0.1636,0.1636
19309,0.0518,0.0086,0.1499,0.1636,0.1636
19311,0.0518,0.0086,0.168,0.1636,0.1636
19314,0.0518,0.0086,0.168,0.1636,0.1636
19319,0.1676,0.0086,0.168,0.1636,0.1636
19333,0.1478,0.0086,0.2067,0.5567,0.5567
19344,0.0266,0.0086,0.2067,0.3947,0.3947
19346,0.0266,0.0086,0.2067,0.3947,0.3947
19347,0.0266,0.0086,0.2067,0.3947,0.3947
19348,0.0266,0.0086,0.176,0.3947,0.3947
19352,0.0266,0.0086,0.176,0.1055,0.1055
19362,0.0266,0.0086,0.2205,0.1383,0.1383
19370,0.0266,0.0086,0.2205,0.2084,0.2084
19378,0.0266,0.0086,0.1128,0.3714,0.3714
19424,0.028,0.0141,0.2399,0.08,0.08
19451,0.1772,0.0141,0.261,0.0971,0.0971
19454,0.1558,0.0141,0.3306,0.0971,0.0971
19462,0.1978,0.0141,0.3306,0.3731,0.3731
19470,0.2647,0.0141,0.4425,0.4275,0.4275
19474,0.1643,0.0141,0.2128,0.4539,0.4539
19482,0.0955,0.0141,0.2128,0.2121,0.2121
19502,0.0889,0.0141,0.206,0.3053,0.3053
19516,0.0889,0.012,0.1085,0.1591,0.1591
19523,0.1009,0.012,0.2154,0.1591,0.1591
19528,0.1009,0.012,0.2154,0.2125,0.2125
19532,0.1009,0.012,0.2154,0.2049,0.2049
19557,0.1258,0.012,0.1642,0.075,0.075
19591,0.0445,0.012,0.1107,0.3294,0.3294
19599,0.0445,0.012,0.1107,0.3294,0.3294
19602,0.0445,0.012,0.1507,0.3029,0.3029
19608,0.0445,0.012,0.1507,0.2193,0.2193
19611,0.1754,0.012,0.1663,0.1811,0.1811
19612,0.1754,0.012,0.1663,0.1591,0.1591
19638,0.115,0.0073,0.2097,0.1183,0.1183
19641,0.1045,0.0073,0.2097,0.1644,0.1644
19644,0.1045,0.0073,0.2097,0.1644,0.1644
19647,0.2927,0.0073,0.2097,0.1504,0.1504
19652,0.231,0.0073,0.2097,0.1504,0.1504
19654,0.231,0.0073,0.2097,0.1504,0.1504
19711,0.08,0.0073,0.1442,0.1567,0.1567
19721,0.08,0.0073,0.0412,0.2135,0.2135
19722,0.08,0.0073,0.0412,0.1532,0.1532
19738,0.0891,0.0073,0.0412,0.2158,0.2158
19775,0.2576,0.0073,0.0412,0.028,0.028
19787,0.22,0.0073,0.0516,0.028,0.028
19834,0.0924,0.0073,0.0516,0.0345,0.0345
19844,0.0924,0.0073,0.0516,0.0345,0.0345
19846,0.0924,0.0073,0.0516,0.321,0.321
19897,0.0244,0.0073,0.0516,0.9176,0.9176
19900,0.0244,0.0073,0.0516,0.9176,0.9176
19917,0.0244,0.0073,0.0348,0.9661,0.9661
19954,0.0244,0.0073,0.0348,0.9661,0.9661
19962,0.0244,0.0073,0.0348,0.9661,0.9661
20052,0.0244,0.0073,0.0348,0.9661,0.9661
20139,0.0244,0.0073,0.0348,0.9661,0.9661
20154,0.0244,0.0073,0.0348,0.9661,0.9661
20268,0.0244,0.0073,0.0348,0.9661,0.9661
20307,0.0244,0.0073,0.0348,0.9661,0.9661
20313,0.0244,0.0073,0.0348,0.9661,0.9661
20405,0.0244,0.0073,0.0348,0.9661,0.9661
20414,0.0244,0.0073,0.0348,0.9661,0.9661
20462,0.0244,0.0073,0.0348,0.9661,0.9661
12407,0.1378,0.0203,0.321,0.3313,0.3313
12604,0.1684,0.0601,0.6236,0.2798,0.2798
12888,0.0989,0.047,0.2935,0.2957,0.2957
20434,0.0244,0.0073,0.0348,0.9661,0.9661
168,0.1368,0.0108,0.313,0.3186,0.3186
648,0.0476,0.007,0.1901,0.2444,0.2444
722,0.0864,0.0248,0.1931,0.25,0.25
1066,0.0514,0.0182,0.242,0.2048,0.2048
1413,0.1197,0.0154,0.1349,0.655,0.655
1414,0.1197,0.0154,0.1349,0.655,0.655
1416,0.1197,0.0154,0.1349,0.655,0.655
1419,0.1197,0.0154,0.1349,0.655,0.655
1662,0.1318,0.0427,0.118,0.2122,0.2122
1689,0.124,0.1702,0.5181,0.2215,0.2215
1712,0.0841,0.0292,0.34,0.1052,0.1052
1766,0.1215,0.0412,0.1728,0.4894,0.4894
1801,0.1589,0.044,0.3874,0.1976,0.1976
1842,0.077,0.0672,0.2378,0.1404,0.1404
1922,0.0615,0.0602,0.2669,0.0345,0.0345
2031,0.0468,0.0296,0.2902,0.0328,0.0328
2096,0.0616,0.1471,0.2677,0.0741,0.0741
2186,0.041,0.0227,0.2841,0.0251,0.0251
2241,0.0422,0.0073,0.1874,0.062,0.062
2411,0.0256,0.0142,0.3719,0.034,0.034
2452,0.0256,0.0202,0.2779,0.0529,0.0529
2456,0.0286,0.0202,0.2779,0.1064,0.1064
2759,0.0429,0.0104,0.2472,0.04,0.04
2901,0.0898,0.0298,0.3844,0.2813,0.2813
2932,0.148,0.0196,0.2274,0.5946,0.5946
2934,0.0401,0.0196,0.2274,0.788,0.788
2936,0.0401,0.0196,0.177,0.788,0.788
2937,0.0401,0.0196,0.177,0.788,0.788
2938,0.0401,0.0196,0.177,0.788,0.788
2939,0.0401,0.0196,0.177,0.788,0.788
2940,0.0401,0.0196,0.177,0.788,0.788
3029,0.0604,0.0346,0.274,0.4208,0.4208
3031,0.0604,0.0346,0.2384,0.4208,0.4208
3033,0.0604,0.0346,0.3968,0.2785,0.2785
3154,0.249,0.1933,0.368,0.4656,0.4656
3163,0.215,0.0263,0.3873,0.6617,0.6617
3169,0.215,0.018,0.1893,0.6617,0.6617
3176,0.1322,0.0256,0.4912,0.4353,0.4353
3181,0.1322,0.0256,0.1687,0.8132,0.8132
3182,0.1322,0.0946,0.5154,0.8132,0.8132
3183,0.1322,0.0946,0.5154,0.8132,0.8132
3185,0.1536,0.0499,0.3609,0.8132,0.8132
3186,0.1536,0.0499,0.3609,0.8132,0.8132
3193,0.284,0.0599,0.2467,0.4109,0.4109
3205,0.1163,0.0193,0.3284,0.6038,0.6038
3207,0.1163,0.0193,0.4188,0.6904,0.6904
3225,0.1348,0.0573,0.273,0.4017,0.4017
3226,0.1348,0.0573,0.273,0.4017,0.4017
3227,0.1348,0.0573,0.273,0.4017,0.4017
3256,0.1054,0.0675,0.1812,0.601,0.601
3265,0.1326,0.0338,0.1501,0.601,0.601
3267,0.2423,0.0338,0.1501,0.3165,0.3165
3279,0.1149,0.1944,0.5958,0.5998,0.5998
3285,0.1149,0.0544,0.4316,0.6411,0.6411
3286,0.1149,0.0544,0.4316,0.6411,0.6411
3295,0.1149,0.0264,0.2568,0.6411,0.6411
3308,0.0879,0.0264,0.2877,0.3425,0.3425
3339,0.1702,0.1662,0.6491,0.4001,0.4001
3344,0.1313,0.0254,0.3484,0.3385,0.3385
3348,0.1313,0.0254,0.4868,0.3923,0.3923
3356,0.1159,0.0254,0.2314,0.4482,0.4482
3358,0.1159,0.0254,0.2102,0.4482,0.4482
3368,0.2473,0.1174,0.3115,0.3385,0.3385
3378,0.15,0.0616,0.3708,0.5814,0.5814
3395,0.1214,0.0469,0.4264,0.4989,0.4989
3407,0.1177,0.0316,0.1779,0.6121,0.6121
3408,0.1177,0.0316,0.1779,0.6121,0.6121
3413,0.1449,0.0316,0.2238,0.6121,0.6121
3423,0.3119,0.0316,0.4333,0.4321,0.4321
3428,0.1704,0.0316,0.2138,0.4321,0.4321
3432,0.1704,0.0316,0.3756,0.5986,0.5986
3434,0.1804,0.0316,0.3756,0.5986,0.5986
3436,0.3232,0.0316,0.3756,0.5986,0.5986
3441,0.3232,0.0316,0.5883,0.5986,0.5986
3450,0.2058,0.0446,0.5056,0.5584,0.5584
3454,0.1452,0.0619,0.3308,0.5078,0.5078
3460,0.1352,0.0619,0.4866,0.5522,0.5522
3461,0.1352,0.0619,0.591,0.5522,0.5522
3466,0.2834,0.153,0.4849,0.6164,0.6164
3483,0.0779,0.0399,0.4158,0.4233,0.4233
3489,0.0779,0.0399,0.2505,0.4233,0.4233
3494,0.0779,0.0399,0.132,0.4233,0.4233
3506,0.0779,0.0399,0.249,0.5431,0.5431
3507,0.0779,0.0399,0.3139,0.5431,0.5431
3510,0.2411,0.0399,0.2996,0.428,0.428
3523,0.3018,0.0399,0.2935,0.3899,0.3899
3529,0.2547,0.0399,0.2955,0.3899,0.3899
3533,0.1012,0.0399,0.2373,0.4416,0.4416
3539,0.1012,0.0399,0.3148,0.4163,0.4163
3544,0.1151,0.0399,0.2031,0.3539,0.3539
3548,0.1151,0.0508,0.3298,0.3581,0.3581
3558,0.4833,0.0684,0.2315,0.3783,0.3783
3568,0.6345,0.0421,0.4335,0.3792,0.3792
3626,0.2273,0.0712,0.4472,0.6072,0.6072
3663,0.317,0.2172,0.5934,0.5102,0.5102
3664,0.317,0.2172,0.5934,0.5102,0.5102
3665,0.317,0.2172,0.5934,0.5102,0.5102
3702,0.242,0.0565,0.3838,0.6706,0.6706
3703,0.242,0.0565,0.3838,0.6706,0.6706
3707,0.2565,0.0565,0.479,0.6706,0.6706
3713,0.2601,0.0794,0.2768,0.5177,0.5177
3719,0.2313,0.1012,0.314,0.4923,0.4923
3720,0.2313,0.0628,0.314,0.4923,0.4923
3721,0.2313,0.0628,0.314,0.4923,0.4923
3722,0.2313,0.0489,0.314,0.4923,0.4923
3735,0.2313,0.0222,0.3009,0.4947,0.4947
3741,0.2313,0.0222,0.3009,0.4383,0.4383
3743,0.2313,0.0222,0.3009,0.4383,0.4383
3745,0.2695,0.0222,0.4682,0.4383,0.4383
3747,0.2695,0.0222,0.2337,0.4383,0.4383
3749,0.2695,0.0222,0.2337,0.3046,0.3046
3751,0.2695,0.0222,0.2337,0.3046,0.3046
3780,0.1902,0.0156,0.4752,0.4276,0.4276
3784,0.1578,0.0156,0.2013,0.4276,0.4276
3788,0.1578,0.0156,0.2752,0.5246,0.5246
3821,0.1727,0.0373,0.1961,0.2498,0.2498
3835,0.1916,0.0372,0.3802,0.6167,0.6167
3936,0.3225,0.1148,0.4656,0.3568,0.3568
3946,0.2478,0.0465,0.1689,0.3464,0.3464
3961,0.1451,0.0219,0.5823,0.5785,0.5785
3982,0.1624,0.0296,0.1869,0.2959,0.2959
3999,0.2815,0.0193,0.2841,0.4922,0.4922
4003,0.1084,0.0193,0.1462,0.3402,0.3402
4010,0.1084,0.0167,0.4404,0.3886,0.3886
4022,0.076,0.0167,0.1741,0.5552,0.5552
4026,0.076,0.0167,0.3504,0.5552,0.5552
4030,0.076,0.0167,0.213,0.6901,0.6901
4032,0.076,0.0167,0.213,0.6901,0.6901
4034,0.076,0.0167,0.213,0.6901,0.6901
4036,0.076,0.0167,0.213,0.6901,0.6901
4037,0.076,0.0167,0.1237,0.6901,0.6901
4038,0.076,0.0167,0.1237,0.5818,0.5818
4045,0.1189,0.0167,0.1182,0.4017,0.4017
4050,0.1189,0.0167,0.1563,0.6303,0.6303
4054,0.1189,0.0167,0.1563,0.8023,0.8023
4056,0.1189,0.0167,0.2613,0.8023,0.8023
4064,0.2088,0.0538,0.465,0.8023,0.8023
4070,0.134,0.0342,0.1827,0.4824,0.4824
4071,0.134,0.0342,0.1827,0.4824,0.4824
4076,0.134,0.0234,0.228,0.4571,0.4571
4082,0.108,0.0234,0.1579,0.6639,0.6639
4089,0.108,0.0234,0.2194,0.8086,0.8086
4091,0.108,0.0234,0.2194,0.8086,0.8086
4093,0.108,0.0512,0.2194,0.8086,0.8086
4096,0.148,0.1254,0.4227,0.8086,0.8086
4097,0.148,0.1254,0.4227,0.8086,0.8086
4105,0.1631,0.0233,0.2325,0.4876,0.4876
4111,0.1631,0.0233,0.3958,0.5726,0.5726
4118,0.1631,0.0233,0.3784,0.6019,0.6019
4123,0.229,0.0233,0.2603,0.4134,0.4134
4137,0.1879,0.0233,0.4252,0.5488,0.5488
4179,0.1467,0.062,0.392,0.4401,0.4401
4217,0.2697,0.0374,0.2853,0.6121,0.6121
4224,0.1858,0.0653,0.3164,0.3348,0.3348
4242,0.2534,0.015,0.3783,0.512,0.512
4263,0.1276,0.0106,0.328,0.623,0.623
4269,0.1276,0.0106,0.2867,0.623,0.623
4272,0.1276,0.0106,0.3639,0.6325,0.6325
4296,0.1203,0.0504,0.3603,0.6402,0.6402
4316,0.1489,0.0485,0.3475,0.6353,0.6353
4341,0.0416,0.0518,0.296,0.6969,0.6969
4347,0.0416,0.0144,0.4029,0.8172,0.8172
4349,0.0416,0.0144,0.2829,0.8172,0.8172
4354,0.0416,0.0144,0.2829,0.8172,0.8172
4356,0.0416,0.0144,0.2533,0.8172,0.8172
4357,0.0416,0.0144,0.2533,0.8172,0.8172
4362,0.0416,0.0144,0.3461,0.8172,0.8172
4363,0.0416,0.0144,0.3461,0.8172,0.8172
4367,0.0516,0.0144,0.3092,0.6378,0.6378
4389,0.178,0.0687,0.3373,0.5144,0.5144
4390,0.178,0.0687,0.3373,0.5144,0.5144
4427,0.2178,0.0483,0.3903,0.6926,0.6926
4428,0.2178,0.0483,0.3903,0.6926,0.6926
4440,0.1862,0.0349,0.3065,0.3905,0.3905
4464,0.1314,0.0425,0.3474,0.65,0.65
4467,0.1314,0.0425,0.2079,0.65,0.65
4484,0.153,0.0189,0.1768,0.6968,0.6968
4508,0.1266,0.0236,0.2997,0.498,0.498
4521,0.3772,0.0424,0.3777,0.3863,0.3863
4523,0.2697,0.0424,0.3777,0.3863,0.3863
4548,0.0738,0.0394,0.5059,0.5341,0.5341
4552,0.0738,0.1158,0.1964,0.5565,0.5565
4566,0.2571,0.0592,0.3712,0.4156,0.4156
4583,0.1516,0.0536,0.2474,0.6953,0.6953
4606,0.0715,0.0556,0.2425,0.4854,0.4854
4608,0.0715,0.0699,0.3569,0.4854,0.4854
4783,0.1402,0.0817,0.309,0.1307,0.1307
4817,0.1182,0.041,0.3038,0.5115,0.5115
4868,0.1649,0.0496,0.3493,0.1794,0.1794
4985,0.1595,0.0469,0.2032,0.243,0.243
5202,0.1621,0.0179,0.2966,0.1274,0.1274
5244,0.2129,0.0117,0.2762,0.1781,0.1781
5327,0.308,0.2017,0.2973,0.574,0.574
5330,0.308,0.0425,0.2757,0.574,0.574
5336,0.1966,0.0558,0.5703,0.4063,0.4063
5352,0.1704,0.0555,0.5683,0.6075,0.6075
5378,0.1451,0.0222,0.2786,0.3335,0.3335
5385,0.1486,0.0222,0.4988,0.762,0.762
5389,0.1486,0.0222,0.4988,0.7475,0.7475
5398,0.0345,0.0197,0.0792,0.9749,0.9749
5402,0.0345,0.0197,0.0792,0.9749,0.9749
5404,0.0345,0.0197,0.0682,0.9749,0.9749
5406,0.0345,0.0197,0.0682,0.9749,0.9749
5407,0.0345,0.0197,0.0682,0.9749,0.9749
5409,0.0345,0.0197,0.0682,0.9749,0.9749
5410,0.0345,0.0197,0.0682,0.9749,0.9749
5411,0.0292,0.0197,0.0682,0.9749,0.9749
5412,0.0292,0.0197,0.0682,0.9749,0.9749
5413,0.0292,0.0197,0.0682,0.9749,0.9749
5414,0.0292,0.0197,0.0682,0.9749,0.9749
5415,0.0292,0.0197,0.0682,0.9749,0.9749
5416,0.0292,0.0197,0.0682,0.9749,0.9749
5417,0.0292,0.0197,0.0682,0.9749,0.9749
5419,0.0292,0.0197,0.0682,0.9749,0.9749
5420,0.0292,0.0197,0.0682,0.9749,0.9749
5421,0.0292,0.0197,0.0682,0.9749,0.9749
5422,0.0292,0.0197,0.0682,0.9749,0.9749
5424,0.0292,0.0197,0.0682,0.9749,0.9749
5425,0.0292,0.0197,0.0682,0.9749,0.9749
5427,0.0292,0.0197,0.0682,0.9749,0.9749
5428,0.0292,0.0197,0.0682,0.9749,0.9749
5429,0.0292,0.0197,0.0682,0.9749,0.9749
5430,0.0292,0.0197,0.0682,0.9749,0.9749
5432,0.0292,0.0197,0.0682,0.9749,0.9749
5433,0.0292,0.0197,0.0682,0.9749,0.9749
5434,0.0292,0.0197,0.0682,0.9749,0.9749
5435,0.0292,0.0197,0.0682,0.9749,0.9749
5436,0.0292,0.0197,0.0682,0.9749,0.9749
5437,0.0292,0.0197,0.0682,0.9749,0.9749
5438,0.0292,0.0197,0.0682,0.9749,0.9749
5439,0.0292,0.0197,0.0682,0.9749,0.9749
5440,0.0292,0.0197,0.0682,0.9749,0.9749
5441,0.0292,0.0197,0.0682,0.9749,0.9749
5442,0.0292,0.0197,0.0682,0.9749,0.9749
5444,0.0292,0.0197,0.0682,0.9749,0.9749
5447,0.0292,0.0197,0.0682,0.9749,0.9749
5449,0.0292,0.0197,0.0682,0.9749,0.9749
5450,0.0292,0.0197,0.0682,0.9749,0.9749
5451,0.0292,0.0197,0.0682,0.9749,0.9749
5452,0.0292,0.0197,0.0682,0.9749,0.9749
5453,0.0292,0.0197,0.0682,0.9749,0.9749
5454,0.0292,0.0197,0.0682,0.9749,0.9749
5455,0.0333,0.0197,0.0682,0.9749,0.9749
5456,0.0333,0.0197,0.0682,0.9749,0.9749
5457,0.0333,0.0197,0.0682,0.9749,0.9749
5458,0.0333,0.0197,0.0682,0.9749,0.9749
5459,0.0333,0.0197,0.0682,0.9749,0.9749
5460,0.038,0.0197,0.0682,0.9749,0.9749
5462,0.038,0.0197,0.0682,0.9686,0.9686
5464,0.038,0.0197,0.0682,0.9686,0.9686
5465,0.038,0.0197,0.0682,0.9686,0.9686
5466,0.038,0.0197,0.0682,0.9686,0.9686
5502,0.1291,0.1454,0.3309,0.1824,0.1824
5514,0.1156,0.0218,0.3359,0.1529,0.1529
5518,0.1156,0.0218,0.3955,0.1529,0.1529
5526,0.1005,0.0218,0.192,0.1529,0.1529
5568,0.3146,0.02,0.3781,0.1312,0.1312
5584,0.1701,0.0394,0.6555,0.2448,0.2448
5617,0.0953,0.0288,0.1191,0.1705,0.1705
5639,0.0898,0.0178,0.0909,0.461,0.461
5692,0.0747,0.0327,0.2187,0.1218,0.1218
5714,0.1421,0.0806,0.3246,0.1218,0.1218
5731,0.1421,0.0285,0.3054,0.1031,0.1031
5745,0.1421,0.0373,0.2487,0.1031,0.1031
5770,0.1639,0.1144,0.2524,0.1013,0.1013
5784,0.1427,0.0472,0.2479,0.1454,0.1454
5790,0.1427,0.0883,0.2571,0.1454,0.1454
5793,0.095,0.1144,0.1927,0.1861,0.1861
5841,0.1798,0.0594,0.1871,0.2428,0.2428
5846,0.1798,0.1917,0.292,0.2428,0.2428
5866,0.0837,0.0235,0.4807,0.1557,0.1557
5876,0.0837,0.0235,0.2052,0.1687,0.1687
5906,0.199,0.1008,0.8116,0.3046,0.3046
5909,0.0718,0.0622,0.1575,0.4071,0.4071
5911,0.0718,0.0622,0.1575,0.2871,0.2871
5928,0.0718,0.0301,0.1042,0.2123,0.2123
5934,0.0718,0.041,0.2474,0.2123,0.2123
